Store	Name	Store Status	Address	City	State	Zip Code	Store Address	Report Date
2665	Hy-Vee / Waukee	A	1005 E Hickman Rd	Waukee	IA	50263	POINT (-93.854477 41.615059)	10/01/2021
5092	Kum & Go #3035 / West Des Moines	A	7265 Vista Dr	West Des Moines	IA	50265	POINT (-93.80783900000002 41.589057)	10/01/2021
5163	Gasland Express  /  Mt Pleasant	I	309, W  Washington St	Mount Pleasant	IA	52641	POINT (-91.557126 40.965832)	10/01/2021
6092	A&S Food and Gas / Davenport	A	2365 Rockingham Rd	Davenport	IA	52802	POINT (-90.612456 41.514587)	10/01/2021
6171	Smoker's Genie 2 / Des Moines	I	3408 Merle Hay Road	Des Moines	IA	50310	POINT (-93.697753 41.62505900000001)	10/01/2021
4267	Main Street Market Of Anita	A	735 Main St	Anita	IA	50020	POINT (-94.765365 41.444887)	10/01/2021
5767	Casey's General Store #1678 / Ottumwa	A	346 Richmond Ave	Ottumwa	IA	52501	POINT (-92.428313 41.006117)	10/01/2021
5958	BP Fuel / Waterloo	A	127 Jefferson St	Waterloo	IA	50701	POINT (-92.345286 42.497386)	10/01/2021
5294	Yesway Store # 10022/ Waterloo	A	1976 Franklin St	Waterloo	IA	50703	POINT (-92.314939 42.495308)	10/01/2021
5784	Casey's General Store #2023 / Ft Madison	A	1208 Ave H	Fort Madison	IA	52627	POINT (-91.319528 40.630103)	10/01/2021
6134	Akron Stop / Algona	A	107 US Hwy 18	Algona	IA	50511		10/01/2021
4811	Casey's General Store #1327 / Lovilia	A	1807 Hwy 5 S	Lovilia	IA	50150	POINT (-92.906673 41.135611)	10/01/2021
5315	Brother's Market Wine and Spirits	A	110 South Main Street	Sigourney	IA	52591	POINT (-92.20510500000002 41.333293)	10/01/2021
4604	Pit Stop Liquors / Newton	A	1324, 1st Ave E	Newton	IA	50208	POINT (-93.035654 41.699173)	10/01/2021
5560	Marion Food Market	I	5005 10th Ave	Marion	IA	52302	POINT (-91.556346 42.035703)	10/01/2021
2201	Happy's Wine & Spirits Wholesale	A	5925 University Ave	Cedar Falls	IA	50613	POINT (-92.429331 42.512766)	10/01/2021
5236	Giggle Juice Liquor Station, LLC	A	600 W Main St	Anamosa	IA	52205	POINT (-91.29083400000002 42.108203)	10/01/2021
5313	Southside Tobacco & Liquor	I	2424 SW 9th St # 1	Des Moines	IA	50315	POINT (-93.624729 41.56373)	10/01/2021
4445	Kum & Go #196 / Webster City	I	1102 2nd St	Webster City	IA	50595	POINT (-93.831461 42.469524)	10/01/2021
2559	Hy-Vee Food Store / Albia	A	301 Hwy. 34 West	Albia	IA	52531	POINT (-92.810772 41.015469)	10/01/2021
5395	Yesway Store #1037/ Grimes	A	1905 SE 37th Street	Grimes	IA	50111	POINT (-93.773947 41.658535)	10/01/2021
2686	Hy-Vee Gas - Pleasant Hill	A	4910 Maple Drive	Pleasant Hill	IA	50438	POINT (-93.517708 41.59808)	10/01/2021
4868	Kum & Go #59 / Waukee	A	400 Prairie Bluff Dr	Waukee	IA	50263	POINT (-93.880018 41.565606)	10/01/2021
4732	Walgreens #07967 / Clive	A	15601 Hickman Rd	Clive	IA	50325		10/01/2021
4923	Casey's General Store #2270 / Aurelia	A	100, Pearl St	Aurelia	IA	51005	POINT (-95.437639 42.712097)	10/01/2021
3853	Ram Liquor Mart	I	3108 West Central Park Ave #2	Davenport	IA	52804	POINT (-90.620282 41.545421)	10/01/2021
5481	Tobacco Outlet & Liquor	A	1545 1st Ave SE	Cedar Rapids	IA	52402	POINT (-91.650633 41.989033)	10/01/2021
5608	Casey's General Store #2634 / Edgewood	A	200 W Union St	Edgewood	IA	52042	POINT (-91.402761 42.644438)	10/01/2021
4764	New Star / Fort Dodge	I	1923 5th Ave S	Fort Dodge	IA	50501	POINT (-94.170859 42.501169)	10/01/2021
5528	New Star / Waterloo	I	315 Fletcher Ave	Waterloo	IA	50702	POINT (-92.367142 42.489119)	10/01/2021
5842	Urbandale Liquor	I	6401 Douglas Ave  STE 1	Urbandale	IA	50322	POINT (-93.705732 41.629411)	10/01/2021
3688	Fredericksburg Food Center	I	100 W Main St	Fredericksburg	IA	50630	POINT (-92.19947300000001 42.965098)	10/01/2021
3987	Wine and Spirits Shoppe Of	A	111 S Phillips St	Algona	IA	50511	POINT (-94.226874 43.068382)	10/01/2021
4210	Sichanh Liquor Store	A	812 Flindt Dr	Storm Lake	IA	50588	POINT (-95.189032 42.645707)	10/01/2021
5182	Kwik Shop #595  /  W Broadway	A	1749 W Broadway	Council Bluffs	IA	51501	POINT (-95.870133 41.261858)	10/01/2021
4256	Fareway Stores #912 / Sioux Center	A	115  1st Ave NW	Sioux Center	IA	51250	POINT (-96.176959 43.078003)	10/01/2021
5692	Locust Mart / Davenport	A	11423 160th St	Davenport	IA	52804	POINT (-90.680408 41.538169)	10/01/2021
5078	Casey's General Store #2096 / Counci	I	2301 S 24th St	Council Bluffs	IA	51501	POINT (-95.879335 41.238763)	10/01/2021
4284	Fareway Stores #559 / Iowa Falls	A	500 Iowa St	Iowa Falls	IA	50126	POINT (-93.263746 42.522324)	10/01/2021
2652	Hy-Vee DrugStore / Mason City	A	875  4th St SW	Mason City	IA	50401	POINT (-93.213856 43.148257)	10/01/2021
4107	Fareway Stores #384 / Boone	A	1711 Hawkeye Dr	Boone	IA	50036	POINT (-93.867439 42.037347)	10/01/2021
2514	Hy-Vee Drugstore / Marion	I	2790 7th Avenue	Marion	IA	52302	POINT (-91.582229 42.033186)	10/01/2021
6079	The Drunken Chicken / Carter Lake	A	111 E Locust St	Carter Lake	IA	51510		10/01/2021
4621	Casey's General Store #23 / Maxwell	A	100, Main St	Maxwell	IA	50161	POINT (-93.39968000000002 41.888013)	10/01/2021
4599	Quik Trip #500 / Hubbell DM	A	3700 Hubbell Ave	Des Moines	IA	50317	POINT (-93.54490600000001 41.629026)	10/01/2021
5045	Central Mart / Hamilton Blvd	I	800 Hamilton Blvd	Sioux City	IA	51103	POINT (-96.41738 42.504385)	10/01/2021
4745	Walgreens #05042 / Cedar Rapids	A	3325 16th Ave SW	Cedar Rapids	IA	52404	POINT (-91.715363 41.963477)	10/01/2021
5428	Casey's General Store # 2789/ Cedar Rapids	A	888 Vernon Valley Drive SE	Cedar Rapids	IA	52403	POINT (-91.553516 41.977177)	10/01/2021
5752	Casey's General Store #2481 / Bloomfield	A	206 S Washington	Bloomfield	IA	52537	POINT (-92.41369 40.750602)	10/01/2021
9047	Revelton Distilling Company	I	1400 W Clay St	Osceola	IA	50213	POINT (-93.787233 41.041472)	10/01/2021
4580	Smokin' Joe's #9 Tobacco and Liquor Outlet	I	304 W. Madison	Washington	IA	52353	POINT (-91.694639 41.296493)	10/01/2021
5229	Casey's General Store #3422 / Norwal	A	500, North Ave	Norwalk	IA	50211	POINT (-93.683934 41.47541700000001)	10/01/2021
5825	Casey's General Store #2019 / West Burlington	A	501 E Mt Pleasant St	West Burlington	IA	52655	POINT (-91.150633 40.825978)	10/01/2021
3440	Hawkeye Pantry	I	501 Locust St	Des Moines	IA	50309	POINT (-93.62410400000002 41.586991)	10/01/2021
4021	Wal-Mart 0985 / Fairfield	A	2701 W Burlington Ave	Fairfield	IA	52556	POINT (-91.993721 41.006375)	10/01/2021
2853	CVS Pharmacy #10452  /  Ames	A	2420 Lincoln Way	Ames	IA	50014	POINT (-93.649579 42.022745)	10/01/2021
5649	The Depot Tiffin	A	221 W Marengo Rd	Tiffin	IA	52340	POINT (-91.665196 41.707121)	10/01/2021
9927	Templeton Rye	I	209 East 3rd St	Templeton	IA	51463	POINT (-94.936366 41.917072)	10/01/2021
4307	Crossroads Wine and Liquor	I	117 IOWA AVE	Dunlap	IA	712-2	POINT (-95.602969 41.854728)	10/01/2021
5729	Lazy River Beverage and More	I	2116 Park Avenue	Muscatine	IA	52761	POINT (-91.030487 41.446981)	10/01/2021
5125	Cash Saver  /  E Euclid Ave	I	1320 E  Euclid Ave	Des Moines	IA	50316	POINT (-93.602851 41.627778)	10/01/2021
5460	Smokin Joe's # 6 Tobacco and Liquor Outlet	A	2411 2nd St Ste 4	Coralville	IA	52241	POINT (-91.599549 41.68363)	10/01/2021
3995	Barmuda Distribution	I	6027 University Ave Ste 100	Cedar Falls	IA	50613	POINT (-92.430437 42.512768)	10/01/2021
6166	Dannys Tobacco & Liquor / Guttenberg	A	531 U.S. 52	Guttenberg	IA	52052		10/01/2021
4856	Brothers Market / Lisbon	A	930 Commercial St	Lisbon	IA	52253	POINT (-91.401062 41.918663)	10/01/2021
9948	Artisan Grain Distillery	I	318 E 2nd St	Davenport	IA	52801	POINT (-90.570318 41.521305)	10/01/2021
5901	Le Claire Grocery Store	A	536 N Cody Rd	Le Claire	IA	52753	POINT (-90.343743 41.602962)	10/01/2021
5268	The Depot Atkins	A	188, Parkridge Rd	Atkins	IA	52206	POINT (-91.862705 41.992623)	10/01/2021
5857	EZ Stop II - Dubuque	A	700 Rhomberg Avenue	Dubuque	IA	52001	POINT (-90.663494 42.515732)	10/01/2021
2595	Hy-Vee Wine and Spirits / Denison	A	1620  4th Ave, South	Denison	IA	51442	POINT (-95.348601 42.012395)	10/01/2021
4974	Super Stop  SE 14th	I	727, SE  14th St	Des Moines	IA	50317	POINT (-93.596783 41.581689)	10/01/2021
5778	Casey's General Store #2474 / Huxley	A	104 N Hwy 69	Huxley	IA	50124	POINT (-93.600539 41.89310700000001)	10/01/2021
3803	Strawberry Foods and Deli	I	128 W Mission	Strawberry Point	IA	52076	POINT (-91.535736 42.683731)	10/01/2021
4190	Fareway Stores #888 / Jefferson	A	1207 N Elm St	Jefferson	IA	50129	POINT (-94.377667 42.026833)	10/01/2021
4683	New Star 3 / Waterloo	I	1459 Ansborough Ave	Waterloo	IA	50701	POINT (-92.376863 42.493091)	10/01/2021
5496	Dhakals LLC	A	3108 W Central Park Ave	Davenport	IA	52804	POINT (-90.620282 41.545421)	10/01/2021
4166	Jesup Food Center	I	1314  7th St	Jesup	IA	50648	POINT (-92.062259 42.469327)	10/01/2021
5363	Casey's General Store # 2253/ Clive	A	2070 NW 100th St	Clive	IA	50325	POINT (-93.755735 41.612058)	10/01/2021
2578	Hy-Vee / Charles City	A	901 Kelly St	Charles City	IA	50616	POINT (-92.67556000000002 43.066993)	10/01/2021
5761	Casey's General Store #1315 / Arnolds Park	A	357 Hwy 71 S	Arnolds Park	IA	51331	POINT (-95.138445 43.36311)	10/01/2021
4077	Xo Food And Liquor	I	428 Franklin St	Waterloo	IA	50703	POINT (-92.33464100000002 42.501602)	10/01/2021
2714	Hy-Vee / Vinton	A	911 S. K Ave	Vinton	IA	52349	POINT (-92.037751 42.16218)	10/01/2021
4374	Kum & Go #141 / Grimes	A	1950 Princeton Dr	Grimes	IA	50111	POINT (-93.77248500000002 41.673752)	10/01/2021
5628	Super Convenience Store	A	2547 2nd Ave	Council Bluffs	IA	51501	POINT (-95.88406 41.25979300000001)	10/01/2021
4943	Kwik Shop / Eldon	I	205, 4th St	Eldon	IA	52554	POINT (-92.222591 40.917809)	10/01/2021
5891	Casey's General Store #2786 / Des Moines	A	5150 NE 14th St	Des Moines	IA	50313	POINT (-93.600563 41.653682)	10/01/2021
5130	Great River Brewery	A	332, E  2nd St	Davenport	IA	52801	POINT (-90.569973 41.521304)	10/01/2021
5644	Super Stop II / Dubuque	I	700 Rhomberge Ave	Dubuque	IA	52001	POINT (-90.663494 42.515732)	10/01/2021
5724	Casey's General Store #3772	A	105 South 18th Street	Centerville	IA	52544	POINT (-92.867945 40.732046)	10/01/2021
6123	Preston Country Store	A	21 E White St	Preston	IA	52069	POINT (-90.39359400000001 42.052542)	10/01/2021
4730	Walgreens #05944 / Johnston	A	6200 Merle Hay Rd	Johnston	IA	50131	POINT (-93.697684 41.673355)	10/01/2021
5654	Tequila Wine & Spirits	A	215 1st ST	Kalona	IA	52247	POINT (-91.714459 41.483411)	10/01/2021
4398	KUM & GO #4786 / BELMOND	I	112 RIVER AVE S	Belmond	IA	50421	POINT (-93.616821 42.84535)	10/01/2021
4651	Casey's General Store #2300 / Jewell	A	301 MAIN ST	Jewell	IA	50130	POINT (-93.640039 42.302654000000004)	10/01/2021
4151	King Star	I	127 Jefferson St	Waterloo	IA	50701	POINT (-92.345286 42.497386)	10/01/2021
6007	Casey's General Store #1910 / Johnston	A	6110 Merle Hay Rd	Johnston	IA	50131	POINT (-93.697676 41.67158)	10/01/2021
4234	Fareway Stores #788 / Spencer	A	104 E Eighth St	Spencer	IA	51301	POINT (-95.143388 43.145797)	10/01/2021
6161	Bucky's Express #22 / Council Bluffs	A	3434 Nebraska Ave	Council Bluffs	IA	51501	POINT (-95.900444 41.244643)	10/01/2021
4105	Fareway Stores #426 / Nevada	A	1505 South B Ave	Nevada	IA	50201	POINT (-93.439899 42.009797)	10/01/2021
5465	Kum & Go #1215 / Ames	A	4506 Lincoln Way	Ames	IA	50010	POINT (-93.679448 42.022898)	10/01/2021
5220	Liquor Tobacco & Grocery / Mason Cit	I	2771, 4th St SW	Mason City	IA	50401	POINT (-93.241914 43.148282)	10/01/2021
6028	Casey's General Store #2686 / Fort Dodge	A	3327 5th Ave S.	Fort Dodge	IA	50501	POINT (-94.144207 42.501297)	10/01/2021
5326	Als Liquor	A	215 W. Milwaukee Ave	Storm Lake	IA	50588	POINT (-95.202405 42.647492)	10/01/2021
6139	Super Saver Tobacco & Liquor / Davenport	A	1610 Rockingham Rd	Davenport	IA	52802	POINT (-90.599327 41.520231)	10/01/2021
4481	THE LIQUOR HOUSE	I	425 Gilbert St	Iowa City	IA	52240	POINT (-91.530225 41.656031)	10/01/2021
5592	Hubers Store	A	101 Main St	Fort Atkinson	IA	52144	POINT (-91.932448 43.14339)	10/01/2021
5015	W. E.  Wholesale Outlet	I	2040 KERPER BLVD	Dubuque	IA	52001	POINT (-90.655154 42.515995)	10/01/2021
4636	Kwik Shop #561 / Cedar Rapids	A	2904 Center Point Rd NE	Cedar Rapids	IA	52402	POINT (-91.662822 42.007194)	10/01/2021
6022	Terry's Food Center / Dysart	A	305 Crisman St	Dysart	IA	52224	POINT (-92.30769 42.171406)	10/01/2021
2839	CVS Pharmacy #8659 / Davenport	A	1777 Division St	Davenport	IA	52804	POINT (-90.601105 41.537792)	10/01/2021
4904	Larchwood Quick Stop	A	832 Broadway St	Larchwood	IA	51241	POINT (-96.43415 43.45255)	10/01/2021
5257	MAD Ave Quik Shop	A	405, Madison Ave	Ottumwa	IA	52501		10/01/2021
2601	Hy-Vee Food Store / Fairfield	A	1300 West Burlington Ave	Fairfield	IA	52556	POINT (-91.978702 41.006456)	10/01/2021
6000	Porters Convenience 66 / Clinton	A	1512 Lincoln Way	Clinton	IA	52732	POINT (-90.221831 41.817449)	10/01/2021
4985	Casey's General Store #2519 / Merrill	A	101 First St	Merrill	IA	51038	POINT (-96.247914 42.71706)	10/01/2021
5923	Casey's General Store #2694 / Pella	A	2421 Washington St	Pella	IA	50219	POINT (-92.95142 41.410387)	10/01/2021
4766	Keywest Conoco / Dubuque	A	2150 Twin Valley Dr	Dubuque	IA	52003	POINT (-90.674579 42.459905)	10/01/2021
5200	Otter Creek Country Store	A	3445, County Home Rd	Robins	IA	52328	POINT (-91.698337 42.093172)	10/01/2021
6118	Cash Saver #33 / Des Moines	A	1320 E Euclid Ave	Des Moines	IA	50313	POINT (-93.602851 41.627778)	10/01/2021
6156	Luxemburg Liquor Tobacco & Gas	A	101 W Main St	Luxemburg	IA	52056	POINT (-90.932045 42.445171)	10/01/2021
5385	Vine Food & Liquor	A	2704 Vine St.	West Des Moines	IA	50265	POINT (-93.741511 41.580206)	10/01/2021
5097	Fareway Stores #151 / Cedar Rapids	A	3717 1st Ave SE	Cedar Rapids	IA	52403	POINT (-91.634507 42.016901)	10/01/2021
3813	CGI Foods	I	104 North Fillmore	Mount Ayr	IA	50854	POINT (-94.238806 40.714826)	10/01/2021
4578	Casey's General Store #2592 / Farmington	A	201 S 4th St	Farmington	IA	52626	POINT (-91.740069 40.639743)	10/01/2021
6039	Casey's General Store #2879 / Waterloo	A	3260 University Ave	Waterloo	IA	50701	POINT (-92.388614 42.50103200000001)	10/01/2021
5262	7-Eleven # 34464Z	I	3232 Utica Ridge Rd.	Bettendorf	IA	52722	POINT (-90.517616 41.555257)	10/01/2021
5677	Yesway Store #1198 / Swea City	A	101 4th Ave W	Swea City	IA	50590	POINT (-94.307691 43.384941)	10/01/2021
5884	Casey's General Store #3439 / Lime Springs	A	14046 45th St	Lime Springs	IA	52155		10/01/2021
5545	Casey's General Store #91 / Dallas Center	A	1202 Sugar Grove Ave	Dallas Center	IA	50063	POINT (-93.958985 41.688243)	10/01/2021
5618	Casey's General Store #1446 / Lisbon	A	150 E. Business 30	Lisbon	IA	52253		10/01/2021
4498	Speede Shop / Winthrop	A	644 220th St	Winthrop	IA	50682		10/01/2021
4884	Tobacco Hut #11 / Sioux City	A	4523, Morningside Ave	Sioux City	IA	51106	POINT (-96.348659 42.470479)	10/01/2021
5810	Casey's General Store #2576 / What Cheer	A	410 S Barnes St	What Cheer	IA	50268	POINT (-92.354652 41.398987)	10/01/2021
5082	Casey's General Store #2365 / Atlant	A	911 SW 7th St	Atlantic	IA	50022	POINT (-95.028377 41.401381)	10/01/2021
5400	Waspy's Truck Stop	A	703 South Rye Ave Ste A	Templeton	IA	51463		10/01/2021
5457	ThuLords	I	405 Broad St	Whittemore	IA	50598	POINT (-94.422518 43.063491)	10/01/2021
9911	Southern Glazers Wine & Spirits of Iowa	I	3100 SE Grimes Blvd. Ste 100	Grimes	IA	50111	POINT (-93.774496 41.657621)	10/01/2021
5135	Fareway Stores #155 / Huxley	A	911 Hwy 69	Huxley	IA	50124	POINT (-93.60822 41.902012)	10/01/2021
4249	Fareway Stores #048 / Clarinda	A	115 Essie Davison Dr	Clarinda	IA	51632	POINT (-95.040293 40.724008)	10/01/2021
5059	Casey's General Store #1125 / Humest	A	207 Front St	Humeston	IA	50123	POINT (-93.499475 40.860016)	10/01/2021
4413	KUM & GO #439 / WAPELLO	I	303 Us Hwy 61 N	Wapello	IA	52653	POINT (-91.195261 41.181263)	10/01/2021
4714	Walgreens #05943 / Indianola	A	1000 N Jefferson St	Indianola	IA	50125		10/01/2021
4542	Casey's General Store #2994 / Lauren	A	520 W Main St	Laurens	IA	50554	POINT (-94.855561 42.846771)	10/01/2021
5195	Casey's General Store #3203 / Counci	A	1928, Sherwood Dr	Council Bluffs	IA	51530	POINT (-95.811475 41.278661)	10/01/2021
5532	The Food Center	A	215 W 4th St	Saint Ansgar	IA	50472	POINT (-92.920853 43.3785)	10/01/2021
4716	Walgreens #11153 / Spencer	A	800 Grand Ave	Spencer	IA	51301	POINT (-95.144927 43.146081)	10/01/2021
4141	Fareway Stores #975 / SE 22nd / DSM	I	3000 SE 22nd St	Des Moines	IA	50320	POINT (-93.57748 41.556274)	10/01/2021
5980	Casey's General Store #2527 / Sheldon	A	1401 Park St	Sheldon	IA	51201	POINT (-95.84182700000001 43.186026)	10/01/2021
6086	Kum & Go #7706 / Ames	A	2320 Lincoln Way STE 103	Ames	IA	50014	POINT (-93.647703 42.022745)	10/01/2021
5987	Casey's General Store #2479 / North Liberty	A	625 W. Zeller St	North Liberty	IA	52317	POINT (-91.608139 41.744933)	10/01/2021
6096	Brew Oil #41 / Albert City	A	5101 230th St	Albert City	IA	50510	POINT (-94.953239 42.777449)	10/01/2021
6206	East Side Liquor & Grocery / Marshalltown	A	1116 East Nevada Street	Marshalltown	IA	50158	POINT (-92.893113 42.044345)	10/01/2021
3698	Ingersoll Wine Merchants	A	1300  50th St	West Des Moines	IA	50266	POINT (-93.771159 41.590871)	10/01/2021
5285	Crossroads of Humboldt	I	411 13th Street	Humboldt	IA	50548	POINT (-94.226844 42.726183)	10/01/2021
5151	Brew Ida Grove	A	500, Hwy 175	Ida Grove	IA	51445		10/01/2021
4642	Liquor and Tobacco Outlet / Univ Ave Waterloo	A	2844 University Ave	Waterloo	IA	50701	POINT (-92.382928 42.498321)	10/01/2021
5911	Old Fire Liquor / Buffalo Center	A	113 1st St NW	Buffalo Center	IA	50424	POINT (-93.947595 43.386755)	10/01/2021
4468	CIRCLE K #4706600 / MUSCATINE	A	802 Cypress St	Muscatine	IA	52761	POINT (-91.041149 41.431606)	10/01/2021
5485	Story City Market	A	306 Washington	Story City	IA	50248	POINT (-93.599757 42.185827)	10/01/2021
5450	Casey's General Store # 2211/ Fort Dodge	A	2007 N 15th Street	Fort Dodge	IA	50501	POINT (-94.177992 42.526955)	10/01/2021
6103	Brew Oil #50 / Hartley	A	361 3rd St NW	Hartley	IA	51346	POINT (-95.482442 43.184882)	10/01/2021
2509	Hy-Vee / Drugtown #1 / Cedar Rapids	A	1520 6th St SW	Cedar Rapids	IA	52404	POINT (-91.67706 41.962419)	10/01/2021
6064	Casey's General Store #2676 / Des Moines	A	2106 Echo Valley Dr	Des Moines	IA	50321		10/01/2021
5714	Yesway #1031	A	830 North 18th Street	Centerville	IA	52544	POINT (-92.867958 40.740003)	10/01/2021
5948	Old Marion Rd BP / Cedar Rapids	I	1120 Old Marion Rd	Cedar Rapids	IA	52402	POINT (-91.651921 42.020655000000005)	10/01/2021
8800	The Cider House	I	1949 Pleasant Plain Rd	Fairfield	IA	52556	POINT (-91.943602 41.028836)	10/01/2021
3660	Wal-Mart 2935 / Knoxville	A	814 W Bell Ave	Knoxville	IA	50138	POINT (-93.106728 41.306176)	10/01/2021
4827	Sauce	I	108 E COLLEGE ST	Iowa City	IA	52240	POINT (-91.533522 41.658979)	10/01/2021
2459	Reinhart Foods	A	200 State Po Box 98	Guthrie Center	IA	50115		10/01/2021
5317	Casey's General Store # 2653 / Toledo	A	113 Hwy 30 West	Toledo	IA	52342	POINT (-92.580235 41.98633)	10/01/2021
5290	Yesway Store # 10025/ Newton	I	405 1st Ave E	Newton	IA	50206	POINT (-93.049443 41.699578)	10/01/2021
4699	Walgreens #06553 / Bettendorf	A	830 Middle Rd	Bettendorf	IA	52722	POINT (-90.521768 41.538452)	10/01/2021
4877	World Liquor & Tobacco	A	1775 NW 86th St	Clive	IA	50325	POINT (-93.736232 41.607853)	10/01/2021
3484	Jeff's Foods	A	110 W Cedar St	Marcus	IA	51035	POINT (-95.808579 42.825681)	10/01/2021
2669	Hy-Vee / Corydon	A	105, E Jackson St	Corydon	IA	50060	POINT (-93.317462 40.758432)	10/01/2021
4353	Kum & Go #302 / Clear Lake	A	2905 Fourth Ave	Clear Lake	IA	50248		10/01/2021
3772	Shop N Save #1 / Mlk Pkwy	I	2127 M L KING JR PKWY	Des Moines	IA	50314		10/01/2021
3859	Wal-Mart 0750 / Independence	A	302 Enterprise Dr SW	Independence	IA	50644	POINT (-91.892924 42.450709)	10/01/2021
5440	Quik-Pik	A	502 West Erie St.	Missouri Valley	IA	51555	POINT (-95.900592 41.556396)	10/01/2021
2697	Hy-Vee Dollar Fresh - Toledo	A	1006 S. Country Road	Toledo	IA	52342		10/01/2021
5816	Casey's General Store #2916 / Altoona	A	170 36th Ave SW	Altoona	IA	50009	POINT (-93.508902 41.650014)	10/01/2021
5556	Casey's General Store #2891 / Fort Dodge	A	235 Ave O	Fort Dodge	IA	50501	POINT (-94.20311 42.48687)	10/01/2021
2535	Hy-Vee Food Store #1 / WDM	A	1700 Valley West Dr	West Des Moines	IA	50265	POINT (-93.751985 41.597749)	10/01/2021
5838	Casey's General Store #2306 / Nevada	A	1136 Lincoln Hwy	Nevada	IA	50201	POINT (-93.444129 42.022739)	10/01/2021
2613	Hy-Vee Food Store #1 / Council Bluffs	A	2323 W Broadway	Council Bluffs	IA	51501	POINT (-95.879662 41.261925)	10/01/2021
4313	Fareway Stores #940 / Atlantic	A	301 Poplar St	Atlantic	IA	50022	POINT (-95.014379 41.407927)	10/01/2021
5664	Casey's General Store #45 / Des Moines	A	2890 E Broadway Ave	Des Moines	IA	50317		10/01/2021
3879	Target Store T-1800 / Sioux City	A	5775 Sunnybrook Dr	Sioux City	IA	51106	POINT (-96.332446 42.448939)	10/01/2021
2682	Hy-Vee WDM Health Market	A	375 South Jordon Creek Parkway	West Des Moines	IA	50266	POINT (-93.809472 41.56354)	10/01/2021
9041	S&B Farms Distillery	I	212 E Ramsey St.	Bancroft	IA	50517	POINT (-94.215446 43.292947)	10/01/2021
2648	Hy-Vee #4 / WDM	A	555 S 51st St	West Des Moines	IA	50265	POINT (-93.773557 41.561197)	10/01/2021
5050	Fareway Stores #147 / Carlisle	A	1115, Bluestem Dr	Carlisle	IA	50047	POINT (-93.499634 41.49794500000001)	10/01/2021
5632	One Stop Shop	A	700 W Elm Ave	Pocahontas	IA	50574	POINT (-94.679177 42.732603000000005)	10/01/2021
5332	Casey's General Store # 3507/ Grimes	A	951 SE Gateway Dr.	Grimes	IA	50111	POINT (-93.77720600000002 41.681101)	10/01/2021
5943	1st Ave BP / Cedar Rapids	I	1581 1st Ave	Cedar Rapids	IA	52402	POINT (-91.649817 41.98950200000001)	10/01/2021
4449	Kum & Go #121 / Urbandale	A	12041 Douglas Pkwy	Urbandale	IA	50322	POINT (-93.782998 41.62962)	10/01/2021
3912	Smokin' Joe's #14 Tobacco and Liquor Outlet	A	225 Edgewood Rd	Cedar Rapids	IA	52405	POINT (-91.715944 41.973737)	10/01/2021
4513	Casey's General Store #1144 / Polk City	A	1100 S 3rd St	Polk City	IA	50226	POINT (-93.717068 41.764009)	10/01/2021
4508	Casey's General Store #2877 / Spencer	A	805 Grand Ave S	Spencer	IA	51301	POINT (-95.143866 43.12977)	10/01/2021
9001	Cedar Ridge Vineyards	I	1441 Marak Rd NW	Swisher	IA	52338	POINT (-91.67737 41.8321)	10/01/2021
2422	Marriott Corp.	I	700 Grand Avenue	Des Moines	IA	50309	POINT (-93.626508 41.587503)	10/01/2021
4749	Walgreens #05239 / Davenport	A	1660 W Locust St	Davenport	IA	52804	POINT (-90.600599 41.538253)	10/01/2021
5368	Casey's General Store # 2169/ Independence	A	816 1st St. West	Independence	IA	50644	POINT (-91.903626 42.468618)	10/01/2021
5965	Casey's General Store #1499 / Chariton	A	418 S. 7th St	Chariton	IA	50049	POINT (-93.30346300000001 41.010221)	10/01/2021
6075	Hampton Liquor & Tobacco / Hampton	I	4 4th St SE	Hampton	IA	50441	POINT (-93.202491 42.741445)	10/01/2021
6211	McElroy's Food / Winthrop	A	135 Madison Street	Winthrop	IA	50682	POINT (-91.732493 42.473031)	10/01/2021
9915	Sipp'n	I	303 SE  2nd St.	Grimes	IA	50111	POINT (-93.791954 41.687449)	10/01/2021
5821	Casey's General Store #3645 / Lone Tree	A	302 N Devoe St	LoneTree	IA	52755	POINT (-91.425665 41.490723)	10/01/2021
2190	Central City Liquor, Inc.	A	1460 2ND AVE	Des Moines	IA	50314	POINT (-93.619787 41.60566)	10/01/2021
5671	Russ's Market #30	A	900 S Locust	Glenwood	IA	51534	POINT (-95.745944 41.038205)	10/01/2021
2562	Hy-Vee Food Store / Fort Dodge	A	115 South 29th St	Fort Dodge	IA	50501	POINT (-94.15824700000002 42.504742)	10/01/2021
4788	Walgreens #12580 / Cedar Rapids	A	324 Edgewood Rd NW	Cedar Rapids	IA	52405	POINT (-91.715942 41.975039)	10/01/2021
5300	Yesway Store # 10013/ Ottumwa	A	534 Church St	Ottumwa	IA	52501	POINT (-92.418553 41.009435)	10/01/2021
5500	Farm Fresh Food Town & Liquor	I	306 S Washington	Remsen	IA	51050	POINT (-95.973352 42.813338)	10/01/2021
5894	Whiskey Business / Allerton	A	104 N Prairie St	Allerton	IA	50008	POINT (-93.36933 40.707034)	10/01/2021
6201	Neighborhood Tobacco Outlet / Marion	A	2500 7th Avenue	Marion	IA	52302	POINT (-91.585363 42.033257)	10/01/2021
